id,source,brand,product_url,title,category,gender,price,sale,description,image_url,second_hand
,scraper-bound,Bound,https://wearebound.com/products/arctic-padded-puffer-coat-dove-grey,ARCTIC PADDED PUFFER COAT - DOVE GREY,Jackets & Coats,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/44272x.jpg?v=1726234682,False
,scraper-bound,Bound,https://wearebound.com/products/camo-retro-patterned-fleece,CAMO RETRO PATTERNED FLEECE,Fleeces,UNISEX,162USD,162USD,,http://wearebound.com/cdn/shop/files/44341x.jpg?v=1726234048,False
,scraper-bound,Bound,https://wearebound.com/products/olive-patterned-fleece,OLIVE PATTERNED FLEECE,Fleeces,UNISEX,85USD,85USD,,http://wearebound.com/cdn/shop/files/44468x.jpg?v=1726234048,False
,scraper-bound,Bound,https://wearebound.com/products/marble-textured-jacket,CLOUD TEXTURED JACKET,Jackets & Coats,UNISEX,205USD,205USD,,http://wearebound.com/cdn/shop/files/44296x.jpg?v=1726234047,False
,scraper-bound,Bound,https://wearebound.com/products/dogtooth-wool-v-neck-knit-sweater,DOGTOOTH WOOL V NECK KNIT SWEATER,Sweaters,UNISEX,85USD,85USD,,http://wearebound.com/cdn/shop/files/44390x.jpg?v=1726234048,False
,scraper-bound,Bound,https://wearebound.com/products/wool-embroidered-knit-sweater,WOOL EMBROIDERED KNIT SWEATER,Sweaters,UNISEX,148USD,148USD,,http://wearebound.com/cdn/shop/files/44207x.jpg?v=1726234048,False
,scraper-bound,Bound,https://wearebound.com/products/winter-sports-knit-sweater,WINTER SPORTS KNIT SWEATER,Sweaters,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/44168x.jpg?v=1726234045,False
,scraper-bound,Bound,https://wearebound.com/products/red-marl-knit-sweater,RED MARL KNIT SWEATER,Sweaters,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/44299x.jpg?v=1726234048,False
,scraper-bound,Bound,https://wearebound.com/products/rust-fleck-roll-neck,RUST FLECK ROLL NECK,,UNISEX,85USD,85USD,,http://wearebound.com/cdn/shop/files/44409x.jpg?v=1726234047,False
,scraper-bound,Bound,https://wearebound.com/products/retro-stripe-knit-sweater,RETRO STRIPE KNIT SWEATER,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/44219x.jpg?v=1726234047,False
,scraper-bound,Bound,https://wearebound.com/products/alpine-retro-washed-tee-stone,ALPINE RETRO WASHED TEE - STONE,T-Shirts,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/44443x.jpg?v=1726234043,False
,scraper-bound,Bound,https://wearebound.com/products/alpine-retro-washed-sweater,ALPINE RETRO WASHED SWEATER - CREAM,Sweaters,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/44258x.jpg?v=1726234043,False
,scraper-bound,Bound,https://wearebound.com/products/blue-retro-fleece-pullover,BLUE RETRO FLEECE PULLOVER,Fleeces,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/44484x.jpg?v=1726234046,False
,scraper-bound,Bound,https://wearebound.com/products/green-panel-retro-fleece-pullover,GREEN PANEL RETRO FLEECE PULLOVER,Fleeces,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/44355x.jpg?v=1726234047,False
,scraper-bound,Bound,https://wearebound.com/products/resort-hoodie-ash-grey,RESORT HOODIE - ASH GREY,Hoodies,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/44235x.jpg?v=1726234042,False
,scraper-bound,Bound,https://wearebound.com/products/winter-resort-nylon-cap,WINTER RESORT NYLON CAP,Caps,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/files/bound_ski_cap_01_2.jpg?v=1726243853,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-black-hoodie,SUSTAIN BLACK HOODIE,Hoodies,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/black_hood_01.jpg?v=1706705296,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-ivory-hoodie,SUSTAIN IVORY HOODIE,Hoodies,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/white_hood_01.jpg?v=1706698340,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-ash-hoodie,SUSTAIN ASH HOODIE,Hoodies,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/grey_hood_01.jpg?v=1706698326,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-ash-sweater,SUSTAIN ASH SWEATER,Sweaters,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/grey_sweat_01.jpg?v=1706698366,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-black-sweater,SUSTAIN BLACK SWEATER,Sweaters,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/black_sweat_01.jpg?v=1706698409,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-navy-sweater,SUSTAIN NAVY SWEATER,Sweaters,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/navy_sweat_02.jpg?v=1706698395,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-ash-joggers,SUSTAIN ASH JOGGERS,Joggers,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/grey_jog_01.jpg?v=1706698041,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-black-joggers,SUSTAIN BLACK JOGGERS,Joggers,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/black_jog_01.jpg?v=1706698103,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-navy-joggers,SUSTAIN NAVY JOGGERS,Joggers,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/navy_jog_01.jpg?v=1706698089,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-black-tee,SUSTAIN BLACK TEE,T-Shirts,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/black_tee_01.jpg?v=1706698310,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-navy-tee,SUSTAIN NAVY TEE,T-Shirts,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/99478.jpg?v=1706709216,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-white-tee,SUSTAIN WHITE TEE,T-Shirts,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/white_tee_01.jpg?v=1706698117,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-black-hoodie,SUSTAIN WASHED GREY HOODIE,Hoodies,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/charcoal_hood_01.jpg?v=1706698004,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-blue-hoodie,SUSTAIN WASHED BLUE HOODIE,Hoodies,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/washed_blue_hood.jpg?v=1706697478,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-green-hoodie,SUSTAIN WASHED GREEN HOODIE,Hoodies,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/washed_green_hood_01.jpg?v=1706697968,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-black-sweater,SUSTAIN WASHED GREY SWEATER,Sweaters,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/charcoal_sweat_01.jpg?v=1706697853,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-blue-sweater,SUSTAIN WASHED BLUE SWEATER,Sweaters,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/washed_blue_sweat_01.jpg?v=1706697934,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-green-sweater,SUSTAIN WASHED GREEN SWEATER,Sweaters,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/washed_green_sweat_02.jpg?v=1706697952,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-black-joggers,SUSTAIN WASHED GREY JOGGERS,Joggers,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/charcoal_jog_01.jpg?v=1706697702,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-navy-hoodie,SUSTAIN WASHED BLUE JOGGERS,Joggers,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/washed_blue_jog_01.jpg?v=1706697986,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-green-joggers,SUSTAIN WASHED GREEN JOGGERS,Joggers,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/washed_green_jog_01.jpg?v=1706698687,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-black-tee,SUSTAIN WASHED GREY TEE,T-Shirts,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/charcoal_tee_01.jpg?v=1706697750,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-blue-tee,SUSTAIN WASHED BLUE TEE,T-Shirts,UNISEX,46USD,46USD,,http://wearebound.com/cdn/shop/files/washed_blue_tee_01.jpg?v=1706697734,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-washed-green-tee,SUSTAIN WASHED GREEN TEE,T-Shirts,UNISEX,46USD,46USD,,http://wearebound.com/cdn/shop/files/washed_green_tee_01.jpg?v=1706697722,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-white-ribbed-vest,SUSTAIN WHITE RIBBED VEST,,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/sustain_ribbed_vest_white_01.jpg?v=1752768901,False
,scraper-bound,Bound,https://wearebound.com/products/hatch-heavy-tee-black-friday,HATCH HEAVY TEE - BLACK,T-Shirts,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/files/hatch_tee_02.jpg?v=1727436654,False
,scraper-bound,Bound,https://wearebound.com/products/grid-heavy-tee-black-friday,GRID HEAVY TEE,T-Shirts,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/files/black_tee_mock_update.jpg?v=1727436633,False
,scraper-bound,Bound,https://wearebound.com/products/dogtooth-puffert-coat,DOGTOOTH PUFFER COAT,Jackets & Coats,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/41816-2.jpg?v=1696493528,False
,scraper-bound,Bound,https://wearebound.com/products/cloud-grey-half-zip-knit-pullover,CLOUD GREY HALF ZIP KNIT PULLOVER,Knitwear,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/41995.jpg?v=1696593589,False
,scraper-bound,Bound,https://wearebound.com/products/charcoal-acid-wash-half-zip-knit-pullover,CHARCOAL ACID WASH HALF ZIP KNIT PULLOVER,Knitwear,UNISEX,138USD,138USD,,http://wearebound.com/cdn/shop/files/40903-2.jpg?v=1696493052,False
,scraper-bound,Bound,https://wearebound.com/products/lavender-check-coach-jacket,LAVENDER CHECK COACH JACKET,Jackets & Coats,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/40125-2x.jpg?v=1696494024,False
,scraper-bound,Bound,https://wearebound.com/products/shaun-houndstooth-harrington-jacket,SHAUN HOUNDSTOOTH HARRINGTON JACKET,Jackets & Coats,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/40221-2.jpg?v=1696493710,False
,scraper-bound,Bound,https://wearebound.com/products/ray-wool-flight-bomber-coat,RAY WOOL FLIGHT BOMBER COAT,Jackets & Coats,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/40800-2.jpg?v=1696493679,False
,scraper-bound,Bound,https://wearebound.com/products/nevada-brown-check-coach-jacket,NEVADA BROWN CHECK COACH JACKET,Jackets & Coats,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/39630-2.jpg?v=1696494134,False
,scraper-bound,Bound,https://wearebound.com/products/camo-blue-smock-jacket,CAMO BLUE CANVAS SMOCK JACKET,Jackets & Coats,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/41923-2.jpg?v=1696494176,False
,scraper-bound,Bound,https://wearebound.com/products/maxim-wool-coach-jacket,MAXIM DOGTOOTH WOOL COACH JACKET,Jackets & Coats,UNISEX,191USD,191USD,,http://wearebound.com/cdn/shop/files/39003-2_fb4d8b68-d8bf-4bff-a9a9-137bca26771b.jpg?v=1697010532,False
,scraper-bound,Bound,https://wearebound.com/products/kaito-check-brown-wool-coat,KAITO CHECK BROWN WOOL COAT,Jackets & Coats,UNISEX,345USD,345USD,,http://wearebound.com/cdn/shop/files/41442-2.jpg?v=1696495211,False
,scraper-bound,Bound,https://wearebound.com/products/mustard-cord-puffer-coat,MUSTARD CORD PUFFER COAT,Jackets & Coats,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/42188-2.jpg?v=1696495596,False
,scraper-bound,Bound,https://wearebound.com/products/dark-sage-cord-puffer-coat,DARK SAGE CORD PUFFER COAT,Jackets & Coats,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/41096-2.jpg?v=1696495491,False
,scraper-bound,Bound,https://wearebound.com/products/hudson-mohair-cardigan-vest-taupe-brown,HUDSON MOHAIR CARDIGAN VEST - TAUPE BROWN,Cardigans,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/41597-2.jpg?v=1696492257,False
,scraper-bound,Bound,https://wearebound.com/products/hudson-mohair-cardigan-vest-grey,HUDSON MOHAIR CARDIGAN VEST - GREY,Cardigans,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/39983-2.jpg?v=1696492274,False
,scraper-bound,Bound,https://wearebound.com/products/teal-knitted-cardigan,TEAL HEAVY KNITTED CARDIGAN,Knitwear,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/42362-2.jpg?v=1696492531,False
,scraper-bound,Bound,https://wearebound.com/products/deep-blue-gradient-lambswool-sweater,DEEP BLUE GRADIENT LAMBSWOOL SWEATER,Sweaters,UNISEX,148USD,148USD,,http://wearebound.com/cdn/shop/files/39252-2.jpg?v=1696492433,False
,scraper-bound,Bound,https://wearebound.com/products/brown-gradient-lambswool-sweater,BROWN GRADIENT LAMBSWOOL SWEATER,Sweaters,UNISEX,148USD,148USD,,http://wearebound.com/cdn/shop/files/41233-2.jpg?v=1696492457,False
,scraper-bound,Bound,https://wearebound.com/products/ecru-knitted-cardigan,ECRU HEAVY KNITTED CARDIGAN,Knitwear,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/41912-2_4be082c0-40a2-4504-bd0e-9ef74fd16296.jpg?v=1711624520,False
,scraper-bound,Bound,https://wearebound.com/products/knitted-crochet-vest-blue-red,KNITTED CROCHET VEST - BLUE / RED,Knitwear,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/41636-2.jpg?v=1696492948,False
,scraper-bound,Bound,https://wearebound.com/products/army-green-cord-trousers,ARMY GREEN CORDUROY TROUSERS,Trousers,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/38893-2.jpg?v=1696522315,False
,scraper-bound,Bound,https://wearebound.com/products/navy-stripe-stripe-joggers,NAVY STRIPE STRIPE JOGGERS,Joggers,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/40424-2.jpg?v=1696494716,False
,scraper-bound,Bound,https://wearebound.com/products/forest-green-work-pullover,FOREST GREEN WORK PULLOVER,,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/39342-2.jpg?v=1696494424,False
,scraper-bound,Bound,https://wearebound.com/products/ash-stripe-joggers,ASH STRIPE JOGGERS,Joggers,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/40499-2.jpg?v=1696495011,False
,scraper-bound,Bound,https://wearebound.com/products/ash-grey-longsleeve-tee,ASH GREY LONGSLEEVE TEE,T-Shirts,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/40969.jpg?v=1696869793,False
,scraper-bound,Bound,https://wearebound.com/products/sage-longsleeve-tee,SAGE LONGSLEEVE TEE,T-Shirts,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/42267-2.jpg?v=1696495128,False
,scraper-bound,Bound,https://wearebound.com/products/cuffed-staple-beanie,CUFFED STAPLE BEANIE,Beanies,UNISEX,31USD,31USD,,http://wearebound.com/cdn/shop/files/cuffed_beanie_all.jpg?v=1696859964,False
,scraper-bound,Bound,https://wearebound.com/products/farnley-fisherman-ribbed-organic-beanie,FARNLEY FISHERMAN RIBBED ORGANIC BEANIE,Beanies,UNISEX,46USD,46USD,,http://wearebound.com/cdn/shop/files/ribbed_beanie_all.jpg?v=1696860533,False
,scraper-bound,Bound,https://wearebound.com/products/aprile-ls-polo-grey,APRILE LS KNIT POLO - GREY,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/55563x.jpg?v=1692612584,False
,scraper-bound,Bound,https://wearebound.com/products/aprile-ls-polo-black,APRILE LS KNIT POLO - BLACK,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/55258x.jpg?v=1692612759,False
,scraper-bound,Bound,https://wearebound.com/products/aprile-ls-polo-brown,APRILE LS KNIT POLO - BROWN,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/55522x.jpg?v=1692612735,False
,scraper-bound,Bound,https://wearebound.com/products/arthur-1-4-zip-waffle-knit-polo-bottle-green,ARTHUR 1/4 ZIP WAFFLE KNIT POLO - BOTTLE GREEN,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/55975x.jpg?v=1692612779,False
,scraper-bound,Bound,https://wearebound.com/products/theodore-1-4-zip-heavy-knit-polo-green,THEODORE 1/4 ZIP HEAVY KNIT POLO - GREEN,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/55800x.jpg?v=1692612515,False
,scraper-bound,Bound,https://wearebound.com/products/arthur-1-4-zip-waffle-knit-polo-ecru,ARTHUR 1/4 ZIP WAFFLE KNIT POLO - ECRU,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/55662x.jpg?v=1692612808,False
,scraper-bound,Bound,https://wearebound.com/products/script-longsleeve-heavy-tee-navy,SCRIPT LONGSLEEVE HEAVY TEE - NAVY,T-Shirts,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/55712x.jpg?v=1692612234,False
,scraper-bound,Bound,https://wearebound.com/products/oat-longsleeve-waffle-tee,OAT LONGSLEEVE WAFFLE TEE,T-Shirts,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/55846x.jpg?v=1692612258,False
,scraper-bound,Bound,https://wearebound.com/products/script-longsleeve-heavy-tee-chestnut,SCRIPT LONGSLEEVE HEAVY TEE - CHESTNUT,T-Shirts,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/55897x.jpg?v=1692611823,False
,scraper-bound,Bound,https://wearebound.com/products/houndstooth-check-trouser-grey,HOUNDSTOOTH CHECK TROUSER - GREY,Trousers,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/55633x.jpg?v=1692612895,False
,scraper-bound,Bound,https://wearebound.com/products/lace-vacation-shirt-cream,LACE VACATION SHIRT - CREAM,Shirts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/53399x.jpg?v=1685533893,False
,scraper-bound,Bound,https://wearebound.com/products/piaza-lace-polo-off-white,PIAZA LACE POLO - OFF WHITE,Polos,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/54145x.jpg?v=1685538261,False
,scraper-bound,Bound,https://wearebound.com/products/pleated-smart-trouser-navy,PLEATED SMART TROUSERS - NAVY,Trousers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/53704x.jpg?v=1685533693,False
,scraper-bound,Bound,https://wearebound.com/products/pleated-smart-trouser-cream,PLEATED SMART TROUSERS - CREAM,Trousers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/54085x.jpg?v=1686060587,False
,scraper-bound,Bound,https://wearebound.com/products/copy-of-pleated-smart-trouser-brown,PLEATED SMART TROUSERS - BROWN,Trousers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/54329x.jpg?v=1685533677,False
,scraper-bound,Bound,https://wearebound.com/products/rosalia-knit-polo,ROSALIA KNIT POLO,Knitwear,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/54244x.jpg?v=1689070175,False
,scraper-bound,Bound,https://wearebound.com/products/agatha-knit-polo,AGATHA KNIT POLO,Knitwear,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/53774x.jpg?v=1689070003,False
,scraper-bound,Bound,https://wearebound.com/products/bollaro-knit-polo,BOLLARO KNIT POLO,Knitwear,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/55094x.jpg?v=1689069669,False
,scraper-bound,Bound,https://wearebound.com/products/trapani-knit-polo,TRAPANI KNIT POLO,Knitwear,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/53864x.jpg?v=1685538165,False
,scraper-bound,Bound,https://wearebound.com/products/soprana-knit-polo,SOPRANA KNIT POLO,Knitwear,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/53478x.jpg?v=1685538151,False
,scraper-bound,Bound,https://wearebound.com/products/vucirra-knit-polo,VUCIRRA KNIT POLO,Knitwear,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/54564x.jpg?v=1689069637,False
,scraper-bound,Bound,https://wearebound.com/products/new-jersey-bowling-shirt-blue,NEW JERSEY BOWLING SHIRT - BLUE,Shirts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/53951x.jpg?v=1689067314,False
,scraper-bound,Bound,https://wearebound.com/products/new-jersey-bowling-shirt-grey,NEW JERSEY BOWLING SHIRT - GREEN,Shirts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/54706x_058f1e9d-8efd-404d-b83c-b68df675b318.jpg?v=1689066979,False
,scraper-bound,Bound,https://wearebound.com/products/dogtooth-woven-cropped-trouser-latte,DOGTOOTH WOVEN CROPPED TROUSERS - LATTE,Trousers,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/54503x.jpg?v=1686060712,False
,scraper-bound,Bound,https://wearebound.com/products/beige-dogtooth-jacquard-cuban-shirt,BEIGE DOGTOOTH JACQUARD CUBAN SHIRT,Shirts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/54955x.jpg?v=1685535786,False
,scraper-bound,Bound,https://wearebound.com/products/beige-dogtooth-jacquard-cuban-shorts,BEIGE DOGTOOTH JACQUARD SHORTS,Shorts,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/files/54827x.jpg?v=1685535734,False
,scraper-bound,Bound,https://wearebound.com/products/nude-lyocell-cuban-ss-shirt,NUDE TENCEL CUBAN SS SHIRT,Shirts,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/files/55020x.jpg?v=1689067056,False
,scraper-bound,Bound,https://wearebound.com/products/stanley-waffle-knit-polo-ecru,STANLEY WAFFLE KNIT POLO - ECRU,Knitwear,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/products/Stanley_Ecru_01.jpg?v=1677662359,False
,scraper-bound,Bound,https://wearebound.com/products/stanley-waffle-knit-polo-navy,STANLEY WAFFLE KNIT POLO - NAVY,Knitwear,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/products/Stanley_Navy_01.jpg?v=1677662343,False
,scraper-bound,Bound,https://wearebound.com/products/rinella-knit-polo,RINELLA KNIT POLO,Knitwear,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/products/Rinella_Knit_01.jpg?v=1677662307,False
,scraper-bound,Bound,https://wearebound.com/products/riviera-knit-polo,RIVIERA KNIT POLO,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/products/Riviera_Knit_01.jpg?v=1677662288,False
,scraper-bound,Bound,https://wearebound.com/products/ostuni-knit-polo,OSTUNI KNIT POLO,Knitwear,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/products/Ostuni_Knit_01.jpg?v=1677662245,False
,scraper-bound,Bound,https://wearebound.com/products/matera-knit-polo,MATERA KNIT POLO,Knitwear,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/products/Matera_Knit_01.jpg?v=1677662220,False
,scraper-bound,Bound,https://wearebound.com/products/jacinto-ss-shirt-light-blue,JACINTO SS SHIRT - LIGHT BLUE,Shirts,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/products/Jacinto_SS_01.jpg?v=1677663236,False
,scraper-bound,Bound,https://wearebound.com/products/blanco-ss-shirt-off-white,BLANCO SS SHIRT - OFF WHITE,Shirts,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/products/Blanco_SS_Shirt_01.jpg?v=1677663214,False
,scraper-bound,Bound,https://wearebound.com/products/bernardo-ss-shirt-navy-floral,BERNARDO SS SHIRT - NAVY FLORAL,Shirts,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/products/Bernardo_SS_01.jpg?v=1677663170,False
,scraper-bound,Bound,https://wearebound.com/products/emilio-textured-polo-shirt,EMILIO TEXTURED POLO SHIRT - NAVY,Shirts,UNISEX,43USD,43USD,,http://wearebound.com/cdn/shop/products/Emilio_Textured_SS_Shirt_01.jpg?v=1677663064,False
,scraper-bound,Bound,https://wearebound.com/products/oscuro-patterned-waffle-polo-shirt-black,OSCURO PATTERNED TEXTURED POLO SHIRT - BLACK,Shirts,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/products/Oscuro_Shirt_01.jpg?v=1677663001,False
,scraper-bound,Bound,https://wearebound.com/products/blanco-patterned-textured-polo-shirt-white,BLANCO PATTERNED TEXTURED POLO SHIRT - WHITE,Shirts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/products/Blanco_Pattern_Shirt_01.jpg?v=1677662977,False
,scraper-bound,Bound,https://wearebound.com/products/navy-stripe-jogger-shorts,NAVY STRIPE JOGGER SHORTS,Shorts,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/products/Navy_Stripe_Jogger_Shirt_01.jpg?v=1677662809,False
,scraper-bound,Bound,https://wearebound.com/products/mocha-dogtooth-shorts,MOCHA DOGTOOTH SHORTS,Shorts,UNISEX,29USD,29USD,,http://wearebound.com/cdn/shop/products/Mocha_Dogtooth_Shorts_01.jpg?v=1677662509,False
,scraper-bound,Bound,https://wearebound.com/products/seville-linen-trousers-navy,SEVILLE LINEN TROUSERS - NAVY,Trousers,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/products/Seville_Linen_Trouser_Navy_01.jpg?v=1677662437,False
,scraper-bound,Bound,https://wearebound.com/products/seville-linen-trousers-olive,SEVILLE LINEN TROUSERS - OLIVE,Trousers,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/products/Seville_Linen_Trouser_Khaki_01.jpg?v=1677662418,False
,scraper-bound,Bound,https://wearebound.com/products/bowling-club-ss-embroidered-shirt-biege-contrast,BOWLING CLUB SS EMBROIDERED SHIRT - BEIGE CONTRAST,Shirts,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/products/BOUND-012b.jpg?v=1667825624,False
,scraper-bound,Bound,https://wearebound.com/products/camaro-heavy-tee-black,CAMARO HEAVY TEE - BLACK,T-Shirts,UNISEX,36USD,36USD,,http://wearebound.com/cdn/shop/products/BOUND-006x.jpg?v=1679311519,False
,scraper-bound,Bound,https://wearebound.com/products/bailey-woven-dogtooth-overshirt,BAILEY WOVEN DOGTOOTH HEAVY OVERSHIRT,Overshirts,UNISEX,148USD,148USD,,http://wearebound.com/cdn/shop/products/B00698.jpg?v=1667569968,False
,scraper-bound,Bound,https://wearebound.com/products/maxwell-oversized-wool-trench-coat-camel,MAXWELL OVERSIZED WOOL TRENCH COAT - CAMEL,Jackets & Coats,UNISEX,247USD,247USD,,http://wearebound.com/cdn/shop/products/B02149.jpg?v=1665590104,False
